X,Y,AP001,AP002,AP003,AP004,AP005,AP006,AP007,AP008,AP010,AP011,AP014,AP017,AP019,AP021,AP023,AP024,AP029,AP030
21,3,-85.46153846153847,-87.34615384615384,-55.7,-84.33333333333333,-90.68348623847638,-56.6,-55.6,-48.53333333333333,-91.11628372047205,-90.85448552620954,-93.0,-93.0,-96.4,-44.666666666666664,-79.33333333333333,-89.36363636363636,-61.6,-79.76923076923077
21,4,-86.20833333333333,-83.79166666666667,-53.0,-84.96428571428571,-87.0,-54.285714285714285,-50.46153846153846,-44.0,-92.33333333333333,-92.0,-94.125,-86.75,-89.33333333333333,-50.0,-83.92307692307692,-87.41666666666667,-58.285714285714285,-86.625
21,5,-87.42857142857143,-86.14285714285714,-57.107142857142854,-84.25,-94.0,-56.357142857142854,-56.285714285714285,-40.214285714285715,-94.0,-90.94690014579608,-87.0,-88.35714285714286,-87.21428571428571,-49.214285714285715,-79.42857142857143,-87.53846153846153,-64.42857142857143,-79.28571428571429
21,6,-81.76923076923077,-80.28571428571429,-49.32142857142857,-85.28571428571429,-94.0,-51.214285714285715,-52.857142857142854,-45.714285714285715,-94.0,-91.0618559169638,-93.0,-90.5,-87.91666666666667,-47.714285714285715,-82.07142857142857,-87.16666666666667,-58.61538461538461,-81.85714285714286
21,7,-86.84615384615384,-84.8076923076923,-50.714285714285715,-86.07142857142857,-91.59406327122795,-47.642857142857146,-48.0,-40.285714285714285,-88.0,-91.0,-87.14285714285714,-86.33333333333333,-90.0,-52.92857142857143,-78.21428571428571,-95.0,-66.35714285714286,-78.5
21,8,-86.42857142857143,-83.60714285714286,-52.53846153846154,-81.0,-90.5,-52.92307692307692,-51.84615384615385,-52.57142857142857,-88.5,-84.0,-90.57142857142857,-85.5,-86.07142857142857,-60.785714285714285,-82.21428571428571,-86.64285714285714,-64.28571428571429,-82.35714285714286
21,9,-75.0,-74.03846153846153,-55.61538461538461,-66.84615384615384,-80.0,-54.30769230769231,-52.15384615384615,-74.33333333333333,-81.0,-81.0,-85.28571428571429,-81.84615384615384,-81.3076923076923,-76.84615384615384,-78.57142857142857,-83.42857142857143,-67.88888888888889,-78.8
21,10,-65.60714285714286,-64.57142857142857,-52.214285714285715,-67.5,-81.22222222222223,-50.92857142857143,-52.214285714285715,-73.375,-79.55555555555556,-81.25,-82.92857142857143,-81.0,-81.21428571428571,-78.6923076923077,-74.6923076923077,-79.81818181818181,-69.0,-69.57142857142857
21,11,-61.82142857142857,-61.32142857142857,-54.0,-68.35714285714286,-81.77777777777777,-51.07142857142857,-49.714285714285715,-74.76923076923077,-81.55555555555556,-80.0,-82.75,-81.92857142857143,-79.21428571428571,-77.66666666666667,-76.45454545454545,-77.46153846153847,-70.77777777777777,-77.92307692307692
21,12,-58.5,-57.892857142857146,-54.214285714285715,-72.28571428571429,-89.0,-67.14285714285714,-55.357142857142854,-69.2,-83.0,-86.0,-73.71428571428571,-79.71428571428571,-78.92857142857143,-73.6,-79.66666666666667,-75.5,-61.3,-76.8
21,13,-80.6875,-79.21875,-52.4375,-79.375,-86.66666666666667,-52.125,-51.875,-72.625,-85.75,-85.66666666666667,-89.5,-84.125,-83.1875,-82.25,-87.9375,-83.125,-76.29784846314597,-87.07142857142857
21,14,-77.25,-81.10714285714286,-40.07142857142857,-68.57142857142857,-85.16666666666667,-40.07142857142857,-41.07142857142857,-73.6,-84.2,-82.08333333333333,-88.83333333333333,-83.21428571428571,-84.57142857142857,-78.21428571428571,-81.83333333333333,-81.78571428571429,-75.31253254429042,-81.58333333333333
21,15,-79.4375,-76.9375,-46.92857142857143,-68.71428571428571,-82.0,-47.0,-46.714285714285715,-76.625,-83.57142857142857,-87.6,-88.35714285714286,-87.33333333333333,-85.91666666666667,-81.5,-84.16666666666667,-84.91666666666667,-79.69896548837971,-83.25
21,16,-76.82142857142857,-76.375,-49.42857142857143,-69.5,-87.42857142857143,-48.5,-48.142857142857146,-80.0,-87.33333333333333,-80.33333333333333,-90.25,-88.375,-85.71428571428571,-86.92857142857143,-86.25,-87.875,-79.73995083933502,-85.625
21,17,-77.4375,-76.35714285714286,-53.142857142857146,-74.07142857142857,-85.63636363636364,-52.857142857142854,-52.285714285714285,-83.85714285714286,-85.27272727272727,-86.16325365188864,-93.5,-87.08333333333333,-91.0,-83.75,-90.875,-86.0,-78.9401611913016,-84.5
21,18,-73.60714285714286,-72.57142857142857,-53.714285714285715,-68.28571428571429,-83.0909090909091,-54.0,-52.785714285714285,-84.0909090909091,-83.9090909090909,-83.16666666666667,-87.3076923076923,-85.5,-86.125,-86.71428571428571,-92.83333333333333,-84.875,-81.875,-84.14285714285714
21,19,-76.76923076923077,-81.28571428571429,-50.6,-66.53333333333333,-90.57142857142857,-50.13333333333333,-48.2,-80.375,-86.92857142857143,-90.0,-86.42857142857143,-86.28571428571429,-86.92857142857143,-83.41666666666667,-80.93333333333334,-85.66666666666667,-75.4,-84.4
22,1,-83.125,-82.625,-62.0625,-85.1875,-93.0,-61.1875,-61.125,-52.875,-91.0,-90.28047996528527,-87.33333333333333,-87.21428571428571,-90.4,-55.75,-85.92857142857143,-89.83333333333333,-59.5625,-86.93333333333334
22,2,-84.0,-83.5,-56.4375,-85.90625,-89.73420619570844,-55.3125,-55.875,-50.4375,-96.0,-96.0,-88.66666666666667,-90.75,-89.33333333333333,-45.9375,-87.0,-89.0,-59.125,-86.4
22,3,-86.11111111111111,-82.36666666666666,-50.46666666666667,-84.86666666666666,-90.70491542054002,-50.4,-50.666666666666664,-48.86666666666667,-90.99324166406178,-91.03450191189218,-92.0,-93.8,-93.0,-47.733333333333334,-85.0,-93.2,-61.8,-90.6
22,4,-89.625,-86.375,-58.11538461538461,-85.64285714285714,-90.0,-53.357142857142854,-54.714285714285715,-47.0,-87.6,-89.4,-91.18181818181819,-91.2,-91.0,-46.357142857142854,-82.54545454545455,-87.14285714285714,-58.642857142857146,-83.33333333333333
22,5,-84.92857142857143,-84.54166666666667,-51.26923076923077,-85.5,-90.66214499624196,-51.15384615384615,-48.76923076923077,-47.07142857142857,-90.67466016331258,-91.4032180426784,-96.0,-93.14285714285714,-91.42857142857143,-43.642857142857146,-82.28571428571429,-91.14285714285714,-58.92857142857143,-77.21428571428571
22,6,-85.21428571428571,-86.32142857142857,-49.57142857142857,-87.78571428571429,-92.0,-50.0,-49.285714285714285,-48.642857142857146,-90.2,-94.0,-77.0,-85.5,-85.5,-49.642857142857146,-81.28571428571429,-85.5,-61.53846153846154,-81.16666666666667
22,7,-87.125,-86.79166666666667,-48.464285714285715,-83.89285714285714,-91.78004566425844,-47.142857142857146,-48.5,-48.857142857142854,-95.0,-91.0,-87.11111111111111,-86.25,-86.75,-57.57142857142857,-80.64285714285714,-92.14285714285714,-62.357142857142854,-80.78571428571429
22,8,-82.73076923076923,-81.96428571428571,-45.642857142857146,-80.85714285714286,-95.8,-44.357142857142854,-44.357142857142854,-51.0,-94.2,-90.0,-88.0,-85.16666666666667,-84.0,-58.785714285714285,-77.5,-83.46153846153847,-67.14285714285714,-76.85714285714286
22,9,-64.53846153846153,-68.38461538461539,-57.46153846153846,-65.46153846153847,-98.0,-52.76923076923077,-57.92307692307692,-73.33333333333333,-95.0,-97.0,-85.84615384615384,-84.23076923076923,-82.38461538461539,-81.6923076923077,-76.5,-83.0,-65.33333333333333,-79.15384615384616
22,10,-66.92857142857143,-63.464285714285715,-50.357142857142854,-66.21428571428571,-91.4,-50.214285714285715,-49.214285714285715,-76.66666666666667,-95.0,-97.0,-81.71428571428571,-80.42857142857143,-83.46153846153847,-82.76923076923077,-79.5,-78.92307692307692,-76.3,-82.28571428571429
22,11,-59.07142857142857,-56.92857142857143,-52.0,-64.64285714285714,-98.0,-51.92857142857143,-51.357142857142854,-74.76923076923077,-95.0,-97.0,-84.0,-82.83333333333333,-82.15384615384616,-79.5,-77.27272727272727,-81.07142857142857,-74.1,-79.18181818181819
22,12,-66.85714285714286,-68.38461538461539,-51.57142857142857,-65.07142857142857,-80.0,-52.785714285714285,-50.642857142857146,-67.2,-81.0,-81.0,-84.41666666666667,-82.5,-84.07142857142857,-78.38461538461539,-65.0,-82.66666666666667,-67.1,-76.28571428571429
22,13,-79.44444444444444,-75.61111111111111,-50.55555555555556,-74.55555555555556,-87.33333333333333,-50.22222222222222,-50.0,-70.84615384615384,-89.0,-87.66666666666667,-87.27777777777777,-80.05555555555556,-78.05555555555556,-74.77777777777777,-85.05555555555556,-77.5,-57.37121814951025,-84.4375
22,14,-77.78571428571429,-77.0,-43.92857142857143,-69.89285714285714,-78.3076923076923,-42.214285714285715,-40.714285714285715,-70.85714285714286,-75.25,-80.0,-88.41666666666667,-85.57142857142857,-86.92857142857143,-76.14285714285714,-81.85714285714286,-86.07142857142857,-75.576177711646,-81.07142857142857
22,15,-71.53846153846153,-70.78571428571429,-49.916666666666664,-66.28571428571429,-84.8,-49.666666666666664,-49.0,-82.85714285714286,-84.83333333333333,-85.8,-85.3076923076923,-86.83333333333333,-85.33333333333333,-79.42857142857143,-87.0,-87.33333333333333,-77.08466164300067,-86.0
22,16,-78.07692307692308,-76.88461538461539,-50.92857142857143,-68.75,-84.33333333333333,-52.142857142857146,-49.857142857142854,-76.76923076923077,-85.0,-85.16666666666667,-86.71428571428571,-83.91666666666667,-85.21428571428571,-84.84615384615384,-83.07142857142857,-82.5,-79.31244660684035,-83.21428571428571
22,17,-77.84615384615384,-77.1923076923077,-58.76923076923077,-72.76923076923077,-88.4,-57.07692307692308,-56.07692307692308,-82.45454545454545,-88.45454545454545,-93.0,-86.92307692307692,-89.36363636363636,-93.8,-79.88888888888889,-89.84615384615384,-94.2,-79.10195348556107,-89.76923076923077
22,18,-73.76923076923077,-71.76923076923077,-51.86666666666667,-63.46666666666667,-89.5,-51.333333333333336,-50.733333333333334,-81.71428571428571,-86.66666666666667,-88.0,-85.35714285714286,-83.26666666666667,-83.33333333333333,-79.06666666666666,-83.0,-83.0,-79.4,-88.88888888888889
22,19,-81.42857142857143,-80.21428571428571,-53.857142857142854,-70.57142857142857,-92.0,-54.214285714285715,-52.714285714285715,-79.21428571428571,-84.0,-87.0,-89.0,-86.28571428571429,-86.64285714285714,-85.0,-79.0,-85.42857142857143,-79.5,-86.0
23,1,-78.34375,-77.65625,-58.4375,-77.5625,-87.0,-57.214285714285715,-56.4375,-62.8125,-94.0,-87.0,-75.0,-82.5,-82.8,-55.0,-87.375,-83.6,-58.5,-87.85714285714286
23,2,-83.54166666666667,-82.67857142857143,-55.63333333333333,-84.33333333333333,-90.38127988601843,-55.06666666666667,-54.666666666666664,-49.53333333333333,-96.0,-96.0,-90.0,-89.92307692307692,-92.0,-48.666666666666664,-82.6923076923077,-89.23076923076923,-57.86666666666667,-82.76923076923077
23,3,-85.53333333333333,-84.63333333333334,-51.93333333333333,-82.13333333333334,-93.8,-52.46666666666667,-52.0,-48.06666666666667,-88.0,-89.0,-91.0,-91.0,-96.0,-45.8,-87.4,-93.0,-60.2,-86.75
23,4,-85.41666666666667,-83.45833333333333,-57.42857142857143,-83.67857142857143,-90.0,-55.42857142857143,-55.857142857142854,-52.07142857142857,-88.0,-87.0,-91.5,-94.5,-93.4,-47.92857142857143,-81.78571428571429,-92.14285714285714,-59.57142857142857,-86.57142857142857
23,5,-85.32142857142857,-84.82142857142857,-50.92857142857143,-87.28571428571429,-90.73454790109247,-50.92857142857143,-51.285714285714285,-48.642857142857146,-91.26639225261091,-91.44656346741665,-90.33333333333333,-95.0,-89.6,-47.214285714285715,-83.46153846153847,-94.2,-59.714285714285715,-83.92307692307692
23,6,-83.67857142857143,-82.25,-47.57142857142857,-86.64285714285714,-92.0,-53.0,-44.42857142857143,-49.0,-87.33333333333333,-94.0,-89.66666666666667,-90.0,-91.8,-47.785714285714285,-84.92857142857143,-93.0,-68.71428571428571,-83.5
23,7,-84.45,-83.4,-46.0,-78.5,-90.86570730797995,-46.142857142857146,-44.785714285714285,-47.214285714285715,-95.0,-91.0,-91.0,-84.2,-84.0,-57.357142857142854,-79.15384615384616,-88.38461538461539,-67.85714285714286,-78.9090909090909
23,8,-84.10714285714286,-84.07142857142857,-43.214285714285715,-80.57142857142857,-91.8,-43.5,-44.357142857142854,-58.92857142857143,-88.14285714285714,-87.66666666666667,-83.57142857142857,-88.5,-85.28571428571429,-58.357142857142854,-77.85714285714286,-84.35714285714286,-69.28571428571429,-81.57142857142857
23,9,-69.96428571428571,-67.21428571428571,-50.5,-66.78571428571429,-90.0,-50.42857142857143,-65.35714285714286,-71.28571428571429,-94.33333333333333,-89.63636363636364,-85.53846153846153,-83.36363636363636,-85.25,-77.4,-74.33333333333333,-82.08333333333333,-75.0,-79.83333333333333
23,10,-80.65384615384616,-71.53333333333333,-52.53333333333333,-61.6,-86.85714285714286,-52.733333333333334,-51.6,-66.5,-88.75,-88.42857142857143,-87.0,-83.91666666666667,-86.08333333333333,-75.0,-69.42857142857143,-85.08333333333333,-71.5,-68.85714285714286
23,11,-67.26923076923077,-64.72727272727273,-50.92307692307692,-64.46153846153847,-83.66666666666667,-51.92307692307692,-49.90909090909091,-79.9090909090909,-87.28571428571429,-83.16666666666667,-93.0,-81.8,-87.8,-82.0,-78.0,-84.0909090909091,-71.66666666666667,-77.83333333333333
23,12,-67.32142857142857,-67.14285714285714,-54.0,-65.07142857142857,-82.0,-53.642857142857146,-52.285714285714285,-72.83333333333333,-85.4,-82.82109778999607,-87.75,-81.38461538461539,-81.15384615384616,-82.0,-79.38461538461539,-82.38461538461539,-66.2,-83.21428571428571
23,13,-77.625,-77.28125,-61.25,-76.75,-87.3,-61.5625,-57.375,-84.5,-84.5,-86.2,-86.64285714285714,-86.5,-86.125,-83.25,-90.0,-85.0,-75.84410480266747,-88.9
23,14,-70.85714285714286,-67.92857142857143,-48.07142857142857,-71.78571428571429,-75.6923076923077,-50.142857142857146,-47.785714285714285,-74.6,-81.5,-78.0,-82.23076923076923,-84.58333333333333,-87.0,-85.0,-87.66666666666667,-85.08333333333333,-70.40255952403642,-90.0
23,15,-73.78571428571429,-72.34615384615384,-50.5,-65.78571428571429,-84.45454545454545,-49.214285714285715,-51.285714285714285,-72.25,-83.85714285714286,-85.36363636363636,-84.57142857142857,-82.5,-82.5,-82.75,-86.875,-82.75,-72.74330678086478,-86.25
23,16,-73.57692307692308,-73.03846153846153,-52.214285714285715,-67.35714285714286,-79.83333333333333,-53.0,-51.42857142857143,-78.35714285714286,-79.4,-81.46153846153847,-80.78571428571429,-84.21428571428571,-84.07142857142857,-88.25,-85.85714285714286,-82.85714285714286,-75.62379497643254,-86.42857142857143
23,17,-73.17857142857143,-72.39285714285714,-53.92857142857143,-69.42857142857143,-91.66666666666667,-53.714285714285715,-53.42857142857143,-79.92307692307692,-90.8,-81.4,-82.57142857142857,-84.0,-83.71428571428571,-82.16666666666667,-89.25,-84.21428571428571,-76.36082834504543,-88.375
23,18,-72.10714285714286,-75.92857142857143,-50.57142857142857,-69.57142857142857,-85.14285714285714,-51.07142857142857,-50.785714285714285,-78.6923076923077,-82.125,-81.25,-84.28571428571429,-83.07142857142857,-84.07142857142857,-75.42857142857143,-87.33333333333333,-83.78571428571429,-70.64285714285714,-88.14285714285714
23,19,-77.5,-75.5,-56.392857142857146,-70.35714285714286,-85.75,-55.857142857142854,-55.642857142857146,-82.125,-87.33333333333333,-85.0909090909091,-84.57142857142857,-85.875,-85.125,-80.5,-90.0,-86.0,-75.92857142857143,-87.25
24,1,-70.71875,-69.53125,-63.0,-76.625,-90.25,-58.625,-63.625,-62.25,-89.25,-90.0,-92.0,-86.375,-84.14285714285714,-69.75,-91.66666666666667,-84.5,-59.625,-87.33333333333333
24,2,-80.53125,-78.75,-57.375,-85.75,-92.71428571428571,-59.4375,-60.25,-60.0,-92.6,-89.0,-89.0,-86.6,-85.6,-54.625,-87.76923076923077,-86.0,-56.8125,-88.83333333333333
24,3,-80.0,-84.53571428571429,-52.71875,-75.78571428571429,-88.0,-55.125,-52.25,-64.9375,-94.66666666666667,-82.0,-97.0,-87.0,-87.0,-52.0625,-92.5,-85.72727272727273,-51.25,-93.4
24,4,-74.875,-75.83333333333333,-57.92857142857143,-77.83333333333333,-88.54545454545455,-57.25,-56.285714285714285,-61.285714285714285,-87.61538461538461,-89.5,-99.0,-84.81818181818181,-83.85714285714286,-49.57142857142857,-88.66666666666667,-82.72727272727273,-49.0,-86.4
24,5,-81.07142857142857,-77.96428571428571,-58.857142857142854,-80.14285714285714,-89.30121263940954,-54.92857142857143,-52.142857142857146,-63.642857142857146,-93.5,-94.0,-96.8,-92.0,-85.72727272727273,-52.285714285714285,-88.36363636363636,-91.0,-55.0,-86.36363636363636
24,6,-82.04545454545455,-80.04545454545455,-64.78571428571429,-74.5,-88.50312834234128,-46.07142857142857,-44.642857142857146,-62.714285714285715,-90.0,-89.29811144691774,-85.25,-82.76923076923077,-85.07692307692308,-61.714285714285715,-92.2,-85.625,-52.42857142857143,-90.4
24,7,-79.17857142857143,-79.78571428571429,-46.357142857142854,-77.6923076923077,-85.0,-47.285714285714285,-44.42857142857143,-66.0,-88.15123226047702,-87.25,-92.0,-86.4,-84.45454545454545,-60.07142857142857,-85.81818181818181,-84.92307692307692,-56.214285714285715,-86.8
24,8,-79.39285714285714,-79.89285714285714,-47.57142857142857,-84.33333333333333,-87.84615384615384,-50.0,-47.07142857142857,-69.25,-81.0,-86.81818181818181,-92.4,-84.08333333333333,-84.33333333333333,-65.78571428571429,-87.0909090909091,-85.66666666666667,-57.214285714285715,-89.5
24,9,-75.32142857142857,-73.10714285714286,-56.214285714285715,-64.57142857142857,-83.25,-57.357142857142854,-55.714285714285715,-74.14285714285714,-79.0,-80.0,-86.8,-88.0,-86.28571428571429,-82.85714285714286,-71.5,-85.71428571428571,-70.9,-72.5
24,10,-73.34615384615384,-72.42307692307692,-54.61538461538461,-63.38461538461539,-90.6,-53.53846153846154,-52.46153846153846,-78.38461538461539,-81.0,-83.0,-88.18181818181819,-90.4,-86.0,-79.0909090909091,-77.0,-86.36363636363636,-71.66666666666667,-72.0
24,11,-69.85714285714286,-69.07142857142857,-56.857142857142854,-58.285714285714285,-85.3076923076923,-52.42857142857143,-51.214285714285715,-73.83333333333333,-86.0,-84.0,-83.0909090909091,-89.2,-87.6,-78.57142857142857,-69.0,-81.9090909090909,-68.9,-69.5
24,12,-74.26923076923077,-74.15384615384616,-49.61538461538461,-62.69230769230769,-83.14285714285714,-49.0,-50.15384615384615,-66.6,-83.91978893718289,-84.0,-89.0,-83.53846153846153,-85.53846153846153,-79.36363636363636,-82.92307692307692,-85.42857142857143,-70.22222222222223,-82.76923076923077
24,13,-72.46875,-71.875,-61.5,-75.6875,-88.0,-60.625,-57.625,-83.57142857142857,-86.27272727272727,-87.8,-84.13333333333334,-80.4375,-81.125,-83.77777777777777,-91.8,-80.625,-63.883240860774954,-89.7
24,14,-71.89285714285714,-70.35714285714286,-47.0,-67.57142857142857,-78.0,-47.214285714285715,-46.5,-74.6,-78.28571428571429,-81.875,-80.64285714285714,-82.07142857142857,-82.64285714285714,-84.5,-83.14285714285714,-82.5,-66.904368767413,-85.85714285714286
24,15,-71.17857142857143,-69.03846153846153,-47.357142857142854,-69.92857142857143,-85.0,-48.07142857142857,-45.5,-68.72727272727273,-81.72727272727273,-82.81818181818181,-77.35714285714286,-80.71428571428571,-81.42857142857143,-79.57142857142857,-83.5,-78.42857142857143,-64.25043056783628,-83.16666666666667
24,16,-72.89285714285714,-70.42857142857143,-56.42857142857143,-67.71428571428571,-76.76923076923077,-56.857142857142854,-56.07142857142857,-89.0,-76.76923076923077,-77.28571428571429,-80.71428571428571,-86.85714285714286,-86.0,-85.08333333333333,-87.28571428571429,-84.21428571428571,-73.48478956793967,-88.0
24,17,-67.57692307692308,-67.34615384615384,-49.69230769230769,-66.07692307692308,-79.4,-50.23076923076923,-49.69230769230769,-79.46153846153847,-82.18181818181819,-80.81818181818181,-78.92307692307692,-82.61538461538461,-83.38461538461539,-83.0,-86.0,-84.6923076923077,-69.11914993626067,-86.63636363636364
24,18,-78.06666666666666,-77.0,-57.14705882352941,-69.52941176470588,-82.45454545454545,-58.05882352941177,-55.8235294117647,-81.33333333333333,-81.36363636363636,-82.45454545454545,-82.29411764705883,-84.70588235294117,-81.61538461538461,-78.14285714285714,-89.0,-82.73333333333333,-74.6,-90.44444444444444
24,19,-76.96875,-74.03571428571429,-51.2,-72.25,-86.66666666666667,-50.5,-50.375,-83.0,-85.5,-89.0,-83.0,-85.75,-86.42857142857143,-78.6,-89.0,-82.57142857142857,-79.625,-89.0
25,1,-82.52941176470588,-82.6470588235294,-62.8235294117647,-85.75,-93.0,-65.52941176470588,-64.3529411764706,-62.294117647058826,-95.0,-89.91886858200041,-89.53130156391744,-89.33333333333333,-88.28571428571429,-64.29411764705883,-89.0,-88.88888888888889,-56.8235294117647,-89.15384615384616
25,2,-83.0,-80.5625,-52.875,-84.875,-86.4,-55.0,-54.75,-62.875,-87.375,-87.0,-91.13387555975905,-87.5,-86.33333333333333,-55.75,-89.25,-88.0,-55.75,-87.66666666666667
25,3,-82.03333333333333,-81.23333333333333,-57.333333333333336,-81.0,-90.0,-57.6,-55.266666666666666,-60.4,-88.8,-90.0,-99.0,-91.33333333333333,-86.33333333333333,-49.733333333333334,-93.0,-85.0,-54.4,-90.4
25,4,-80.63333333333334,-80.7,-58.6,-86.4,-89.0,-59.0,-54.0,-74.0,-86.55555555555556,-87.54545454545455,-97.0,-85.54545454545455,-85.3076923076923,-47.8,-89.42857142857143,-84.0909090909091,-53.733333333333334,-87.76923076923077
25,5,-80.42307692307692,-78.85714285714286,-51.857142857142854,-76.78571428571429,-89.6,-50.42857142857143,-48.214285714285715,-65.64285714285714,-89.2,-87.71428571428571,-96.0,-84.78571428571429,-85.57142857142857,-52.785714285714285,-92.4,-84.91666666666667,-59.142857142857146,-94.4
25,6,-83.46153846153847,-82.6,-43.63333333333333,-78.13333333333334,-91.0,-44.53333333333333,-43.06666666666667,-63.4,-90.33333333333333,-87.11111111111111,-89.07383753524492,-85.66666666666667,-85.33333333333333,-58.4,-91.0,-87.8,-54.333333333333336,-86.0
25,7,-80.73076923076923,-79.76923076923077,-50.0,-73.81818181818181,-88.38938405226607,-49.964285714285715,-49.642857142857146,-66.5,-89.163987199885,-88.17884367689125,-82.57142857142857,-83.91666666666667,-84.0,-57.714285714285715,-86.85714285714286,-83.58333333333333,-52.142857142857146,-86.2
25,8,-77.35714285714286,-75.82142857142857,-43.857142857142854,-80.42857142857143,-85.0,-42.357142857142854,-62.07142857142857,-64.71428571428571,-81.0,-83.33333333333333,-87.30403273160623,-82.92857142857143,-84.07142857142857,-67.0,-82.0,-83.57142857142857,-64.64285714285714,-81.0
25,9,-71.0909090909091,-69.9090909090909,-56.92307692307692,-54.333333333333336,-83.0,-54.92307692307692,-52.69230769230769,-72.8,-87.34270749759075,-85.82050100848342,-88.61538461538461,-84.23076923076923,-84.38461538461539,-73.2,-82.4,-87.0,-70.76923076923077,-82.6
25,10,-71.8076923076923,-70.8076923076923,-54.07692307692308,-52.0,-87.58764991849478,-54.53846153846154,-51.46153846153846,-78.66666666666667,-88.2828681648577,-86.36773445586039,-87.6923076923077,-85.3076923076923,-84.27272727272727,-79.0,-82.0,-84.61538461538461,-70.15384615384616,-81.4
25,11,-73.72727272727273,-71.77272727272727,-48.46153846153846,-52.111111111111114,-86.16666666666667,-50.07692307692308,-48.15384615384615,-70.4,-86.33333333333333,-86.0,-86.61538461538461,-87.8,-87.4,-76.6,-83.61538461538461,-86.8,-69.92307692307692,-83.3076923076923
25,12,-69.45833333333333,-68.85714285714286,-49.5,-51.8,-89.66666666666667,-50.785714285714285,-49.357142857142854,-76.23076923076923,-88.66666666666667,-84.5,-83.84615384615384,-85.92307692307692,-84.42857142857143,-80.92857142857143,-84.0,-84.6,-72.64285714285714,-85.6
25,13,-67.4,-66.36666666666666,-54.46666666666667,-72.46666666666667,-94.4,-54.2,-54.666666666666664,-79.0,-90.0,-90.2,-79.93333333333334,-73.73333333333333,-74.26666666666667,-83.06666666666666,-87.26666666666667,-74.46666666666667,-50.79436000552713,-88.11111111111111
25,14,-70.92857142857143,-73.96428571428571,-46.785714285714285,-68.85714285714286,-84.16666666666667,-46.5,-46.142857142857146,-77.0,-83.6923076923077,-86.27272727272727,-83.0,-77.07142857142857,-76.35714285714286,-84.78571428571429,-85.57142857142857,-79.07142857142857,-68.2327428524178,-85.5
25,15,-65.60714285714286,-65.42857142857143,-48.214285714285715,-66.57142857142857,-85.375,-48.42857142857143,-47.0,-84.6,-81.25,-82.57142857142857,-79.07142857142857,-84.14285714285714,-81.28571428571429,-77.42857142857143,-90.0,-79.71428571428571,-64.4024076828037,-89.375
25,16,-70.14285714285714,-69.60714285714286,-58.857142857142854,-67.07142857142857,-83.35714285714286,-58.92857142857143,-57.785714285714285,-81.61538461538461,-83.16666666666667,-82.33333333333333,-82.57142857142857,-81.42857142857143,-81.0,-88.125,-90.4,-83.07142857142857,-72.48408383375799,-90.7
25,17,-72.78571428571429,-72.42857142857143,-54.214285714285715,-70.78571428571429,-87.6,-54.07142857142857,-54.0,-78.0,-88.4,-85.8,-79.07142857142857,-84.14285714285714,-81.92857142857143,-84.85714285714286,-86.83333333333333,-82.78571428571429,-75.49547816980946,-85.41666666666667
25,18,-72.8125,-73.59375,-55.0,-70.5,-84.0,-53.375,-53.75,-84.0,-85.0,-83.33333333333333,-77.5,-82.5,-80.875,-87.0,-94.5,-82.25,-74.75,-91.75
25,19,-71.15625,-71.71875,-57.625,-70.375,-83.75,-57.5,-56.625,-84.71428571428571,-84.0,-85.75,-77.5,-80.5,-81.0,-90.66666666666667,-90.5,-81.125,-75.375,-91.33333333333333
26,1,-82.29166666666667,-81.41666666666667,-59.083333333333336,-80.72727272727273,-88.0,-60.75,-59.5,-60.583333333333336,-86.0,-91.0,-87.0,-91.5,-88.25,-58.333333333333336,-88.83333333333333,-85.42857142857143,-55.583333333333336,-86.5
26,2,-79.31818181818181,-80.0,-56.38235294117647,-78.44117647058823,-88.0,-56.0,-56.588235294117645,-68.0,-89.6923076923077,-87.92307692307692,-97.0,-91.14285714285714,-91.42857142857143,-57.23529411764706,-87.86666666666666,-89.28571428571429,-50.294117647058826,-87.2
26,3,-79.8,-78.73333333333333,-50.2,-81.06666666666666,-92.8,-52.6,-51.46666666666667,-65.33333333333333,-93.8,-90.0,-90.0,-87.42857142857143,-87.6,-55.13333333333333,-90.55555555555556,-85.84615384615384,-49.4,-91.14285714285714
26,4,-80.21052631578948,-79.47368421052632,-52.578947368421055,-77.73684210526316,-89.09233882117019,-54.73684210526316,-53.0,-60.421052631578945,-94.0,-94.0,-84.0,-88.2,-86.06666666666666,-53.8421052631579,-87.42857142857143,-87.8,-51.36842105263158,-90.25
26,5,-76.21428571428571,-75.9,-50.0,-75.06666666666666,-86.72727272727273,-50.666666666666664,-49.333333333333336,-61.733333333333334,-81.88888888888889,-85.63636363636364,-89.59394664352841,-84.9090909090909,-83.84615384615384,-58.0,-86.63636363636364,-83.0,-48.46666666666667,-87.2
26,6,-76.67857142857143,-75.71428571428571,-45.214285714285715,-72.35714285714286,-88.93806829511125,-46.5,-44.642857142857146,-72.57142857142857,-88.59986590990606,-84.0,-86.33333333333333,-86.5,-84.83333333333333,-57.857142857142854,-93.8,-87.33333333333333,-54.857142857142854,-89.0909090909091
26,7,-77.17857142857143,-75.32142857142857,-53.642857142857146,-72.78571428571429,-91.0,-57.57142857142857,-51.142857142857146,-71.57142857142857,-93.0,-93.0,-80.75,-84.64285714285714,-82.57142857142857,-64.85714285714286,-88.2,-81.92307692307692,-51.285714285714285,-90.4
